sample_id,left_char,right_char,left_font,right_font,gap_actual,left_width,right_width,left_height,right_height,left_min_x,left_max_x,left_min_y,left_max_y,right_min_x,right_max_x,right_min_y,right_max_y,left_index,right_index,avg_width,font_size_est,gap_norm,gap_norm_left,gap_norm_right,text_total_width,text_length,pair_key
13208239,Ｇ,Ｕ,MaruGothic,MaruGothic,12.17800363790002,29.138665938200006,23.974666067300006,31.993332533499995,29.7906659219,229.505600426,258.6442663642,213.6921305074,245.6854630409,270.8222700021,294.79693606940003,215.1950633737,244.9857292956,2,3,26.556666002750006,36.34352850317647,0.45856673562257244,0.4179327792057558,0.507953003546109,229.84346651829998,7,Ｇ|Ｕ|MaruGothic
13208239,Ｕ,Ｃ,MaruGothic,MaruGothic,11.185334188399963,23.974666067300006,26.755999331099986,29.7906659219,30.95066589290002,270.8222700021,294.79693606940003,215.1950633737,244.9857292956,305.9822702578,332.7382695889,214.18573336699998,245.1363992599,3,4,25.365332699199996,35.730195185176484,0.44096934666868143,0.46654807024219963,0.4180495764700752,229.84346651829998,7,Ｕ|Ｃ|MaruGothic
13208239,Ｃ,Ｈ,MaruGothic,MaruGothic,13.476660506899975,26.755999331099986,23.274666084800003,30.95066589290002,29.686665924500005,305.9822702578,332.7382695889,214.18573336699998,245.1363992599,346.21493009579996,369.48959618059996,215.2029337319,244.8895996564,4,5,25.015332707949995,35.66901871611766,0.538736009000473,0.5036874287567836,0.5790270183812082,229.84346651829998,7,Ｃ|Ｈ|MaruGothic
13208239,Ｈ,Ｉ,MaruGothic,MaruGothic,15.399733819400012,23.274666084800003,4.038666565699998,29.686665924500005,29.86533258670002,346.21493009579996,369.48959618059996,215.2029337319,244.8895996564,384.88933,388.92799656569997,215.1070700453,244.972402632,5,6,13.65666632525,35.03058735952943,1.1276349185545544,0.6616521914124097,3.813073837337415,229.84346651829998,7,Ｈ|Ｉ|MaruGothic
13215892,Ｃ,Ａ,MaruGothic,MaruGothic,8.095733800700003,20.37733282389999,20.287999492800026,23.570666077400006,23.314666083799978,225.69226686300001,246.0695996869,163.2624000256,186.833066103,254.1653334876,274.45333298040003,163.61746369960002,186.9321297834,0,1,20.33266615835001,27.57960715364705,0.39816390716548167,0.3972911406346933,0.39904051671398577,78.69106938089996,3,Ｃ|Ａ|MaruGothic
13215892,Ａ,Ｏ,MaruGothic,MaruGothic,6.723337176999962,20.287999492800026,23.20666608649998,23.314666083799978,25.097332705899987,254.1653334876,274.45333298040003,163.61746369960002,186.9321297834,281.1766701574,304.3833362439,162.7595971341,187.85692984,1,2,21.747332789650002,28.477646346882334,0.30915686268431664,0.33139478238778525,0.2897157718364005,78.69106938089996,3,Ａ|Ｏ|MaruGothic
13215892,Ｈ,Ｏ,MaruGothic,MaruGothic,8.004667527600006,17.7253328902,23.205332753199997,22.60933276809999,25.097332705899987,56.3834667396,74.1087996298,164.0318669702,186.6411997383,82.11346715740001,105.3187999106,162.7595971341,187.85692984,0,1,20.4653328217,28.062744396470574,0.3911330246783194,0.4515947642385681,0.3449494826354588,74.86133280549998,3,Ｈ|Ｏ|MaruGothic
13215892,Ｏ,Ｕ,MaruGothic,MaruGothic,7.667333424299997,23.205332753199997,18.25866621019999,25.097332705899987,22.689332766099994,82.11346715740001,105.3187999106,162.7595971341,187.85692984,112.9861333349,131.2447995451,164.0258666974,186.7151994635,1,2,20.731999481699994,28.10980321882352,0.3698308709233716,0.33041256101973704,0.41992845129162454,74.86133280549998,3,Ｏ|Ｕ|MaruGothic
13215892,侯,曹,Brush,Brush,96.51040166250004,73.09199817269999,75.64799810880001,60.1253318302,59.8119985047,57.26773800190001,130.3597361746,86.52400120210001,146.6493330323,226.87013783710003,302.51813594590004,85.8585304412,145.6705289459,0,1,74.36999814075,70.55137078523529,1.297706119070326,1.3203962687470607,1.2757826257833669,245.25039794400004,2,侯|曹|Brush
13215892,Ｃ,Ａ,MaruGothic,MaruGothic,8.095733800700003,20.37733282389999,20.287999492800026,23.570666077400006,23.314666083799978,225.69226686300001,246.0695996869,163.2624000256,186.833066103,254.1653334876,274.45333298040003,163.61746369960002,186.9321297834,0,1,20.33266615835001,27.57960715364705,0.39816390716548167,0.3972911406346933,0.39904051671398577,78.69106938089996,3,Ｃ|Ａ|MaruGothic
